movieId,titulo_movie_lens,genres,tag,geral
3531,All the Vermeers in New York (1990),Comedy|Drama|Romance,,All the Vermeers in New York  1990  Comedy Drama Romance nan
3534,28 Days (2000),Drama,,28 Days  2000  Drama nan
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller,,American Psycho  2000  Crime Horror Mystery Thriller nan
3536,Keeping the Faith (2000),Comedy|Drama|Romance,priest|rabbi,Keeping the Faith  2000  Comedy Drama Romance priest rabbi
3537,Where the Money Is (2000),Comedy|Drama,,Where the Money Is  2000  Comedy Drama nan
3538,East is East (1999),Comedy,,East is East  1999  Comedy nan
3539,"Filth and the Fury, The (2000)",Documentary,,Filth and the Fury  The  2000  Documentary nan
3543,Diner (1982),Comedy|Drama,,Diner  1982  Comedy Drama nan
3544,Shakes the Clown (1992),Comedy,,Shakes the Clown  1992  Comedy nan
3545,Cabaret (1972),Drama|Musical,,Cabaret  1972  Drama Musical nan
3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller,show business,What Ever Happened to Baby Jane?  1962  Drama Horror Thriller show business
3548,Auntie Mame (1958),Comedy|Drama,1920s,Auntie Mame  1958  Comedy Drama 1920s
3549,Guys and Dolls (1955),Comedy|Musical|Romance,Gambling,Guys and Dolls  1955  Comedy Musical Romance Gambling
3550,The Hunger (1983),Horror,,The Hunger  1983  Horror nan
3551,Marathon Man (1976),Crime|Drama|Thriller,,Marathon Man  1976  Crime Drama Thriller nan
3552,Caddyshack (1980),Comedy,golf,Caddyshack  1980  Comedy golf
3553,Gossip (2000),Drama|Thriller,,Gossip  2000  Drama Thriller nan
3554,Love and Basketball (2000),Drama|Romance,,Love and Basketball  2000  Drama Romance nan
3555,U-571 (2000),Action|Thriller|War,,U-571  2000  Action Thriller War nan
3556,"Virgin Suicides, The (1999)",Drama|Romance,sofia coppola|1970s|suicide,Virgin Suicides  The  1999  Drama Romance sofia coppola 1970s suicide
3557,Jennifer 8 (1992),Mystery|Thriller,,Jennifer 8  1992  Mystery Thriller nan
3559,Limelight (1952),Comedy|Drama|Romance,In Netflix queue,Limelight  1952  Comedy Drama Romance In Netflix queue
3563,"Crow: Salvation, The (2000)",Action|Horror,,Crow: Salvation  The  2000  Action Horror nan
3564,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy,,Flintstones in Viva Rock Vegas  The  2000  Children Comedy nan
3565,Where the Heart Is (2000),Comedy|Drama,,Where the Heart Is  2000  Comedy Drama nan
3566,"Big Kahuna, The (2000)",Comedy|Drama,business|religion,Big Kahuna  The  2000  Comedy Drama business religion
3567,Bossa Nova (2000),Comedy|Drama|Romance,,Bossa Nova  2000  Comedy Drama Romance nan
3568,Smiling Fish and Goat on Fire (1999),Comedy|Romance,,Smiling Fish and Goat on Fire  1999  Comedy Romance nan
3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama,,Idiots  The  Idioterne   1998  Comedy Drama nan
3571,Time Code (2000),Comedy|Drama,,Time Code  2000  Comedy Drama nan
3572,Carnosaur (1993),Horror|Sci-Fi,,Carnosaur  1993  Horror Sci-Fi nan
3573,Carnosaur 2 (1995),Horror|Sci-Fi,,Carnosaur 2  1995  Horror Sci-Fi nan
3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,,Carnosaur 3: Primal Species  1996  Horror Sci-Fi nan
3576,"Hidden, The (1987)",Action|Horror|Sci-Fi,,Hidden  The  1987  Action Horror Sci-Fi nan
3577,Two Moon Junction (1988),Drama|Romance,,Two Moon Junction  1988  Drama Romance nan
3578,Gladiator (2000),Action|Adventure|Drama,ancient Rome|Epic|history|imdb top 250|revenge|Rome|Russell Crowe|Romans,Gladiator  2000  Action Adventure Drama ancient Rome Epic history imdb top 250 revenge Rome Russell Crowe Romans
3580,Up at the Villa (2000),Drama,,Up at the Villa  2000  Drama nan
3581,Human Traffic (1999),Comedy,,Human Traffic  1999  Comedy nan
3584,Breathless (1983),Action|Drama|Romance|Thriller,,Breathless  1983  Action Drama Romance Thriller nan
3586,The Idolmaker (1980),Drama|Romance,,The Idolmaker  1980  Drama Romance nan
3587,Inferno (1980),Horror,,Inferno  1980  Horror nan
3590,"Lords of Flatbush, The (1974)",Comedy|Drama,,Lords of Flatbush  The  1974  Comedy Drama nan
3591,Mr. Mom (1983),Comedy|Drama,,Mr. Mom  1983  Comedy Drama nan
3592,"Time Masters (Maîtres du temps, Les) (1982)",Animation|Sci-Fi,,Time Masters  Maîtres du temps  Les   1982  Animation Sci-Fi nan
3593,Battlefield Earth (2000),Action|Sci-Fi,,Battlefield Earth  2000  Action Sci-Fi nan
3594,Center Stage (2000),Drama|Musical,,Center Stage  2000  Drama Musical nan
3596,Screwed (2000),Comedy,,Screwed  2000  Comedy nan
3597,Whipped (2000),Comedy,,Whipped  2000  Comedy nan
3598,Hamlet (2000),Crime|Drama|Romance|Thriller,,Hamlet  2000  Crime Drama Romance Thriller nan
3599,Anchors Aweigh (1945),Comedy|Musical,,Anchors Aweigh  1945  Comedy Musical nan
3604,Gypsy (1962),Musical,,Gypsy  1962  Musical nan
3606,On the Town (1949),Comedy|Musical|Romance,,On the Town  1949  Comedy Musical Romance nan
3608,Pee-wee's Big Adventure (1985),Adventure|Comedy,Pee Wee Herman,Pee-wee's Big Adventure  1985  Adventure Comedy Pee Wee Herman
3609,Regret to Inform (1998),Documentary,,Regret to Inform  1998  Documentary nan
3614,Honeymoon in Vegas (1992),Comedy|Romance,,Honeymoon in Vegas  1992  Comedy Romance nan
3615,Dinosaur (2000),Adventure|Animation|Children,,Dinosaur  2000  Adventure Animation Children nan
3616,Loser (2000),Comedy|Romance,,Loser  2000  Comedy Romance nan
3617,Road Trip (2000),Comedy,,Road Trip  2000  Comedy nan
3618,Small Time Crooks (2000),Comedy|Crime,,Small Time Crooks  2000  Comedy Crime nan
3619,"Hollywood Knights, The (1980)",Comedy,,Hollywood Knights  The  1980  Comedy nan
3622,"Twelve Chairs, The (1970)",Comedy,,Twelve Chairs  The  1970  Comedy nan
3623,Mission: Impossible II (2000),Action|Adventure|Thriller,,Mission: Impossible II  2000  Action Adventure Thriller nan
3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western,,Shanghai Noon  2000  Action Adventure Comedy Western nan
3625,Better Living Through Circuitry (1999),Documentary,,Better Living Through Circuitry  1999  Documentary nan
3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy,,8 ½ Women  a.k.a. 8 1/2 Women   a.k.a. Eight and a Half Women   1999  Comedy nan
3627,Carnival of Souls (1962),Horror|Thriller,,Carnival of Souls  1962  Horror Thriller nan
3628,Flying Tigers (1942),Action|Drama|Romance|War,,Flying Tigers  1942  Action Drama Romance War nan
3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance,mining,Gold Rush  The  1925  Adventure Comedy Romance mining
3632,Monsieur Verdoux (1947),Comedy|Crime,,Monsieur Verdoux  1947  Comedy Crime nan
3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller,,On Her Majesty's Secret Service  1969  Action Adventure Romance Thriller nan
3634,Seven Days in May (1964),Thriller,,Seven Days in May  1964  Thriller nan
3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller,,Spy Who Loved Me  The  1977  Action Adventure Thriller nan
3637,Vagabond (Sans toit ni loi) (1985),Drama,,Vagabond  Sans toit ni loi   1985  Drama nan
3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller,,Moonraker  1979  Action Adventure Sci-Fi Thriller nan
3639,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller,,Man with the Golden Gun  The  1974  Action Adventure Thriller nan
3640,"King in New York, A (1957)",Comedy|Drama,,King in New York  A  1957  Comedy Drama nan
3641,"Woman of Paris, A (1923)",Drama,,Woman of Paris  A  1923  Drama nan
3643,"Fighting Seabees, The (1944)",Action|Drama|War,,Fighting Seabees  The  1944  Action Drama War nan
3646,Big Momma's House (2000),Comedy,,Big Momma's House  2000  Comedy nan
3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",Horror|Sci-Fi,,Abominable Snowman  The  Abominable Snowman of the Himalayas  The   1957  Horror Sci-Fi nan
3649,American Gigolo (1980),Drama,,American Gigolo  1980  Drama nan
3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",Horror,,City of the Living Dead  a.k.a. Gates of Hell  The   Paura nella città dei morti viventi   1980  Horror nan
3653,"Endless Summer, The (1966)",Documentary,,Endless Summer  The  1966  Documentary nan
3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War,,Guns of Navarone  The  1961  Action Adventure Drama War nan
3655,Blow-Out (La grande bouffe) (1973),Drama,,Blow-Out  La grande bouffe   1973  Drama nan
3658,Quatermass and the Pit (1967),Horror|Sci-Fi,,Quatermass and the Pit  1967  Horror Sci-Fi nan
3660,Puppet Master (1989),Horror|Sci-Fi|Thriller,,Puppet Master  1989  Horror Sci-Fi Thriller nan
3661,Puppet Master II (1991),Horror|Sci-Fi|Thriller,,Puppet Master II  1991  Horror Sci-Fi Thriller nan
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,,Puppet Master III: Toulon's Revenge  1991  Horror Sci-Fi Thriller nan
3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,,Puppet Master 4  1993  Horror Sci-Fi Thriller nan
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,,Puppet Master 5: The Final Chapter  1994  Horror Sci-Fi Thriller nan
3667,Rent-A-Cop (1988),Action|Comedy|Crime,,Rent-A-Cop  1988  Action Comedy Crime nan
3668,Romeo and Juliet (1968),Drama|Romance,,Romeo and Juliet  1968  Drama Romance nan
3669,Stay Tuned (1992),Comedy,,Stay Tuned  1992  Comedy nan
3671,Blazing Saddles (1974),Comedy|Western,dark humor|easygoing|silly,Blazing Saddles  1974  Comedy Western dark humor easygoing silly
3672,Benji (1974),Adventure|Children,,Benji  1974  Adventure Children nan
3673,Benji the Hunted (1987),Adventure|Children,,Benji the Hunted  1987  Adventure Children nan
3674,For the Love of Benji (1977),Adventure|Children|Comedy|Drama,,For the Love of Benji  1977  Adventure Children Comedy Drama nan
3675,White Christmas (1954),Comedy|Musical|Romance,Christmas,White Christmas  1954  Comedy Musical Romance Christmas
3676,Eraserhead (1977),Drama|Horror,In Netflix queue|art house|Atmospheric|creepy|cryptic|dark|disturbing|dreamlike|enigmatic|fucked up|gruesome|hallucinatory|Insane|paranoid|strange|surreal|weird,Eraserhead  1977  Drama Horror In Netflix queue art house Atmospheric creepy cryptic dark disturbing dreamlike enigmatic fucked up gruesome hallucinatory Insane paranoid strange surreal weird
3677,Baraka (1992),Documentary,,Baraka  1992  Documentary nan
3678,"Man with the Golden Arm, The (1955)",Drama,,Man with the Golden Arm  The  1955  Drama nan
3679,"Decline of Western Civilization, The (1981)",Documentary|Musical,,Decline of Western Civilization  The  1981  Documentary Musical nan
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,,Decline of Western Civilization Part II: The Metal Years  The  1988  Documentary nan
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,,For a Few Dollars More  Per qualche dollaro in più   1965  Action Drama Thriller Western nan
3682,Magnum Force (1973),Action|Crime|Drama|Thriller,,Magnum Force  1973  Action Crime Drama Thriller nan
3683,Blood Simple (1984),Crime|Drama|Film-Noir,Coen Brothers,Blood Simple  1984  Crime Drama Film-Noir Coen Brothers
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,,Fabulous Baker Boys  The  1989  Drama Romance nan
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,,Prizzi's Honor  1985  Comedy Drama Romance nan
3686,Flatliners (1990),Horror|Sci-Fi|Thriller,,Flatliners  1990  Horror Sci-Fi Thriller nan
3687,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi,,Light Years  Gandahar   1988  Adventure Animation Fantasy Sci-Fi nan
3688,Porky's (1982),Comedy,,Porky's  1982  Comedy nan
3689,Porky's II: The Next Day (1983),Comedy,,Porky's II: The Next Day  1983  Comedy nan
3690,Porky's Revenge (1985),Comedy,,Porky's Revenge  1985  Comedy nan
3691,Private School (1983),Comedy,,Private School  1983  Comedy nan
3692,Class of Nuke 'Em High (1986),Comedy|Horror,,Class of Nuke 'Em High  1986  Comedy Horror nan
3693,"Toxic Avenger, The (1985)",Comedy|Horror,,Toxic Avenger  The  1985  Comedy Horror nan
3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,,Toxic Avenger  Part II  The  1989  Comedy Horror nan
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,,Toxic Avenger Part III: The Last Temptation of Toxie  The  1989  Comedy Horror nan
3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller,,Night of the Creeps  1986  Comedy Horror Sci-Fi Thriller nan
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,,Predator 2  1990  Action Sci-Fi Thriller nan
3698,"Running Man, The (1987)",Action|Sci-Fi,,Running Man  The  1987  Action Sci-Fi nan
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,,Starman  1984  Adventure Drama Romance Sci-Fi nan
3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,,Brother from Another Planet  The  1984  Drama Sci-Fi nan
3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller,,Alien Nation  1988  Crime Drama Sci-Fi Thriller nan
3702,Mad Max (1979),Action|Adventure|Sci-Fi,,Mad Max  1979  Action Adventure Sci-Fi nan
3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller,,Road Warrior  The  Mad Max 2   1981  Action Adventure Sci-Fi Thriller nan
3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,,Mad Max Beyond Thunderdome  1985  Action Adventure Sci-Fi nan
3705,Bird on a Wire (1990),Action|Comedy|Romance,,Bird on a Wire  1990  Action Comedy Romance nan
3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,,Angel Heart  1987  Film-Noir Horror Mystery Thriller nan
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance,,9 1/2 Weeks  Nine 1/2 Weeks   1986  Drama Romance nan
3708,Firestarter (1984),Horror|Thriller,,Firestarter  1984  Horror Thriller nan
3709,Sleepwalkers (1992),Horror,,Sleepwalkers  1992  Horror nan
3710,Action Jackson (1988),Action|Comedy|Crime|Thriller,,Action Jackson  1988  Action Comedy Crime Thriller nan
3711,Sarafina! (1992),Drama,,Sarafina!  1992  Drama nan
3712,Soapdish (1991),Comedy,television,Soapdish  1991  Comedy television
3713,"Long Walk Home, The (1990)",Drama,,Long Walk Home  The  1990  Drama nan
3714,Clara's Heart (1988),Drama,,Clara's Heart  1988  Drama nan
3715,Burglar (1987),Comedy|Crime,,Burglar  1987  Comedy Crime nan
3716,Fatal Beauty (1987),Action|Comedy|Crime|Drama,,Fatal Beauty  1987  Action Comedy Crime Drama nan
3717,Gone in 60 Seconds (2000),Action|Crime,,Gone in 60 Seconds  2000  Action Crime nan
3719,Love's Labour's Lost (2000),Comedy|Romance,,Love's Labour's Lost  2000  Comedy Romance nan
3720,Sunshine (1999),Drama,,Sunshine  1999  Drama nan
3723,Hamlet (1990),Drama,Shakespeare,Hamlet  1990  Drama Shakespeare
3724,Coming Home (1978),Drama|War,Vietnam,Coming Home  1978  Drama War Vietnam
3725,American Pop (1981),Animation|Musical,,American Pop  1981  Animation Musical nan
3726,Assault on Precinct 13 (1976),Action|Thriller,,Assault on Precinct 13  1976  Action Thriller nan
3727,Near Dark (1987),Horror|Western,,Near Dark  1987  Horror Western nan
3728,One False Move (1992),Crime|Drama|Film-Noir|Thriller,,One False Move  1992  Crime Drama Film-Noir Thriller nan
3729,Shaft (1971),Action|Crime|Drama|Thriller,,Shaft  1971  Action Crime Drama Thriller nan
3730,"Conversation, The (1974)",Drama|Mystery,spying,Conversation  The  1974  Drama Mystery spying
3731,Cutter's Way (1981),Drama|Thriller,,Cutter's Way  1981  Drama Thriller nan
3732,"Fury, The (1978)",Horror,,Fury  The  1978  Horror nan
3733,"Paper Chase, The (1973)",Drama,,Paper Chase  The  1973  Drama nan
3735,Serpico (1973),Crime|Drama,police,Serpico  1973  Crime Drama police
3736,"Ace in the Hole (Big Carnival, The) (1951)",Drama,,Ace in the Hole  Big Carnival  The   1951  Drama nan
3737,Lonely Are the Brave (1962),Drama|Western,,Lonely Are the Brave  1962  Drama Western nan
3738,"Sugarland Express, The (1974)",Drama,,Sugarland Express  The  1974  Drama nan
3739,Trouble in Paradise (1932),Comedy|Romance,,Trouble in Paradise  1932  Comedy Romance nan
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,,Big Trouble in Little China  1986  Action Adventure Comedy Fantasy nan
3741,Badlands (1973),Crime|Drama|Thriller,,Badlands  1973  Crime Drama Thriller nan
3742,Battleship Potemkin (1925),Drama|War,,Battleship Potemkin  1925  Drama War nan
3743,Boys and Girls (2000),Comedy|Romance,,Boys and Girls  2000  Comedy Romance nan
3744,Shaft (2000),Action|Crime|Thriller,,Shaft  2000  Action Crime Thriller nan
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,,Titan A.E.  2000  Action Adventure Animation Children Sci-Fi nan
3746,Butterfly (La lengua de las mariposas) (1999),Drama,,Butterfly  La lengua de las mariposas   1999  Drama nan
3747,Jesus' Son (1999),Drama,,Jesus' Son  1999  Drama nan
3751,Chicken Run (2000),Animation|Children|Comedy,,Chicken Run  2000  Animation Children Comedy nan
3752,"Me, Myself & Irene (2000)",Adventure|Comedy,,Me  Myself & Irene  2000  Adventure Comedy nan
3753,"Patriot, The (2000)",Action|Drama|War,,Patriot  The  2000  Action Drama War nan
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,,Adventures of Rocky and Bullwinkle  The  2000  Adventure Animation Children Comedy Fantasy nan
3755,"Perfect Storm, The (2000)",Drama|Thriller,,Perfect Storm  The  2000  Drama Thriller nan
3756,"Golden Bowl, The (2000)",Drama,,Golden Bowl  The  2000  Drama nan
3758,Communion (1989),Drama|Sci-Fi|Thriller,,Communion  1989  Drama Sci-Fi Thriller nan
3760,"Kentucky Fried Movie, The (1977)",Comedy,,Kentucky Fried Movie  The  1977  Comedy nan
3761,"Blood In, Blood Out (1993)",Action|Crime|Drama|Thriller,,Blood In  Blood Out  1993  Action Crime Drama Thriller nan
3763,F/X (1986),Action|Crime|Thriller,,F/X  1986  Action Crime Thriller nan
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller,,F/X2  a.k.a. F/X 2 - The Deadly Art of Illusion   1991  Action Crime Thriller nan
3765,"Hot Spot, The (1990)",Crime|Drama|Romance,,Hot Spot  The  1990  Crime Drama Romance nan
3766,Missing in Action (1984),Action|War,,Missing in Action  1984  Action War nan
3767,Missing in Action 2: The Beginning (1985),Action|War,,Missing in Action 2: The Beginning  1985  Action War nan
3768,Braddock: Missing in Action III (1988),Action|War,,Braddock: Missing in Action III  1988  Action War nan
3769,Thunderbolt and Lightfoot (1974),Action,,Thunderbolt and Lightfoot  1974  Action nan
3770,Dreamscape (1984),Horror|Sci-Fi|Thriller,,Dreamscape  1984  Horror Sci-Fi Thriller nan
3771,The Golden Voyage of Sinbad (1973),Action|Adventure|Fantasy,,The Golden Voyage of Sinbad  1973  Action Adventure Fantasy nan
3773,House Party (1990),Comedy,,House Party  1990  Comedy nan
3774,House Party 2 (1991),Comedy|Drama|Romance,,House Party 2  1991  Comedy Drama Romance nan
