,movieId,titulo_movie_lens,count_ratings
3552,4863,Female Trouble (1975),2
3553,4864,Titanica (1992),1
3554,4865,From Hell (2001),20
3555,4866,"Last Castle, The (2001)",8
3556,4867,Riding in Cars with Boys (2001),5
3557,4871,Focus (2001),1
3558,4873,Waking Life (2001),19
3559,4874,K-PAX (2001),33
3560,4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),12
3561,4877,Better Than Sex (2000),1
3562,4878,Donnie Darko (2001),109
3563,4879,High Heels and Low Lifes (2001),1
3564,4880,Life as a House (2001),9
3565,4881,"Man Who Wasn't There, The (2001)",17
3566,4883,"Town is Quiet, The (Ville est tranquille, La) (2000)",1
3567,4885,Domestic Disturbance (2001),1
3568,4886,"Monsters, Inc. (2001)",132
3569,4887,"One, The (2001)",14
3570,4888,Tape (2001),4
3571,4889,Heist (2001),7
3572,4890,Shallow Hal (2001),31
3573,4893,When a Stranger Calls (1979),2
3574,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),107
3575,4898,Novocaine (2001),4
3576,4899,Black Knight (2001),8
3577,4900,Out Cold (2001),5
3578,4901,Spy Game (2001),27
3579,4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",10
3580,4903,In the Bedroom (2001),10
3581,4909,"Incredible Shrinking Woman, The (1981)",2
3582,4911,Jabberwocky (1977),2
3583,4912,Funny Girl (1968),4
3584,4914,Breathless (À bout de souffle) (1960),8
3585,4915,"Beastmaster, The (1982)",5
3586,4916,Midway (1976),3
3587,4917,MacArthur (1977),1
3588,4919,Subway (1985),2
3589,4920,"Now, Voyager (1942)",3
3590,4921,Little Women (1933),5
3591,4925,"Cheap Detective, The (1978)",1
3592,4926,Everybody's Famous! (Iedereen beroemd!) (2000),1
3593,4927,"Last Wave, The (1977)",1
3594,4928,That Obscure Object of Desire (Cet obscur objet du désir) (1977),4
3595,4929,"Toy, The (1982)",4
3596,4932,Dressed to Kill (1980),1
3597,4936,Fame (1980),9
3598,4939,"Final Countdown, The (1980)",1
3599,4941,Flash Gordon (1980),8
3600,4942,"Angry Red Planet, The (1959)",1
3601,4945,"Enforcer, The (1976)",1
3602,4946,"Eye for an Eye, An (1981)",1
3603,4947,"Gauntlet, The (1977)",2
3604,4951,Lord of the Flies (1990),7
3605,4952,Morons From Outer Space (1985),1
3606,4953,"People That Time Forgot, The (1977)",1
3607,4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),11
3608,4956,"Stunt Man, The (1980)",3
3609,4957,Sudden Impact (1983),2
3610,4958,Behind Enemy Lines (2001),20
3611,4959,"Affair of the Necklace, The (2001)",2
3612,4961,Pornstar: The Legend of Ron Jeremy (2001),1
3613,4962,Texas Rangers (2001),1
3614,4963,Ocean's Eleven (2001),119
3615,4964,Baran (2001),1
3616,4965,"Business of Strangers, The (2001)",2
3617,4966,"Incredible Shrinking Man, The (1957)",1
3618,4967,No Man's Land (2001),13
3619,4969,And Then There Were None (1945),4
3620,4970,"Blue Angel, The (Blaue Engel, Der) (1930)",1
3621,4971,Moscow on the Hudson (1984),5
3622,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",120
3623,4974,Not Another Teen Movie (2001),14
3624,4975,Vanilla Sky (2001),44
3625,4976,Iris (2001),4
3626,4977,Kandahar (Safar e Ghandehar) (2001),2
3627,4978,Lantana (2001),6
3628,4979,"Royal Tenenbaums, The (2001)",68
3629,4980,Bill & Ted's Bogus Journey (1991),20
3630,4981,Clockwise (1986),1
3631,4985,Sheena (1984),2
3632,4987,Spacehunter: Adventures in the Forbidden Zone (1983),2
3633,4988,White Water Summer (1987),1
3634,4989,How High (2001),9
3635,4990,Jimmy Neutron: Boy Genius (2001),5
3636,4991,Joe Somebody (2001),3
3637,4992,Kate & Leopold (2001),17
3638,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",198
3639,4994,"Majestic, The (2001)",10
3640,4995,"Beautiful Mind, A (2001)",123
3641,4998,"Defiant Ones, The (1958)",1
3642,5004,"Party, The (1968)",7
3643,5007,Topkapi (1964),1
3644,5008,Witness for the Prosecution (1957),9
3645,5009,Ali (2001),8
3646,5010,Black Hawk Down (2001),50
3647,5011,Charlotte Gray (2001),2
3648,5012,Yentl (1983),1
3649,5013,Gosford Park (2001),27
3650,5014,I Am Sam (2001),17
3651,5015,Monster's Ball (2001),18
3652,5016,"Shipping News, The (2001)",6
3653,5021,Murder by Death (1976),3
3654,5023,"Waterdance, The (1992)",2
3655,5025,Orange County (2002),15
3656,5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",14
3657,5027,Another 48 Hrs. (1990),5
3658,5028,What Time Is It There? (Ni neibian jidian) (2001),1
3659,5033,"Russia House, The (1990)",2
3660,5034,"Truly, Madly, Deeply (1991)",3
3661,5039,Dragonslayer (1981),6
3662,5040,Conan the Destroyer (1984),8
3663,5041,Fire and Ice (1983),1
3664,5046,Impostor (2002),3
3665,5047,Kung Pow: Enter the Fist (2002),9
3666,5048,Snow Dogs (2002),6
3667,5049,48 Hrs. (1982),11
3668,5051,Italian for Beginners (Italiensk for begyndere) (2000),2
3669,5053,Blankman (1994),1
3670,5054,Brainstorm (1983),1
3671,5055,Dragon: The Bruce Lee Story (1993),8
3672,5059,Little Dieter Needs to Fly (1997),1
3673,5060,M*A*S*H (a.k.a. MASH) (1970),46
3674,5062,Seconds (1966),2
3675,5063,One-Eyed Jacks (1961),1
3676,5064,The Count of Monte Cristo (2002),32
3677,5065,"Mothman Prophecies, The (2002)",13
3678,5066,"Walk to Remember, A (2002)",14
3679,5068,Beijing Bicycle (Shiqi sui de dan che) (2001),1
3680,5069,Escaflowne: The Movie (Escaflowne) (2000),2
3681,5071,Maelström (2000),1
3682,5072,Metropolis (2001),13
3683,5073,"Son's Room, The (Stanza del figlio, La) (2001)",3
3684,5074,Storytelling (2001),3
3685,5075,Waydowntown (2000),3
3686,5076,"Adventures of Huck Finn, The (1993)",3
3687,5077,Cousins (1989),1
3688,5080,Slackers (2002),5
3689,5081,Birthday Girl (2001),5
3690,5083,Rare Birds (2001),2
3691,5088,"Going Places (Valseuses, Les) (1974)",1
3692,5092,Big Fat Liar (2002),5
3693,5093,Collateral Damage (2002),9
3694,5094,Rollerball (2002),7
3695,5095,"Scotland, Pa. (2001)",1
3696,5096,Baby's Day Out (1994),2
3697,5099,Heidi (1937),4
3698,5102,Rookie of the Year (1993),4
3699,5103,"Sandlot, The (1993)",24
3700,5105,Don't Look Now (1973),1
3701,5106,Crossroads (2002),7
3702,5107,Hart's War (2002),5
3703,5108,John Q (2002),11
3704,5109,Return to Never Land (2002),1
3705,5110,Super Troopers (2001),24
3706,5111,"Good Son, The (1993)",1
3707,5112,Last Orders (2001),1
3708,5113,After the Fox (Caccia alla volpe) (1966),2
3709,5114,"Bad and the Beautiful, The (1952)",1
3710,5116,Designing Woman (1957),1
3711,5120,Sleuth (1972),3
3712,5121,Stroszek (1977),1
3713,5127,Dragonfly (2002),3
3714,5128,Queen of the Damned (2002),11
3715,5131,How to Kill Your Neighbor's Dog (2000),2
3716,5134,Mean Machine (2001),2
3717,5135,Monsoon Wedding (2001),12
3718,5136,Wendigo (2001),2
3719,5137,Scratch (2001),3
3720,5139,"Bad News Bears, The (1976)",9
3721,5146,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),9
3722,5147,Wild Strawberries (Smultronstället) (1957),4
3723,5151,40 Days and 40 Nights (2002),18
3724,5152,We Were Soldiers (2002),18
3725,5155,"Big Bird Cage, The (1972)",1
3726,5156,"Big Doll House, The (1971)",1
3727,5159,Ferngully: The Last Rainforest (1992),7
3728,5165,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),2
3729,5168,Royal Wedding (1951),1
3730,5170,All About the Benjamins (2002),2
3731,5171,"Time Machine, The (2002)",22
3732,5177,"Magnificent Ambersons, The (1942)",2
3733,5178,Fun (1994),1
3734,5181,Hangar 18 (1980),2
3735,5187,Hopscotch (1980),3
3736,5189,Humanoids from the Deep (1980),1
3737,5197,Little Darlings (1980),1
3738,5198,"Long Good Friday, The (1980)",1
3739,5202,Mon oncle d'Amérique (1980),2
3740,5205,Motel Hell (1980),2
3741,5209,Ffolkes (1979),1
3742,5212,"Octagon, The (1980)",1
3743,5213,"Oh, God! Book II (1980)",1
3744,5214,"Oh, God! (1977)",4
3745,5218,Ice Age (2002),85
3746,5219,Resident Evil (2002),30
3747,5220,Showtime (2002),10
3748,5221,Harrison's Flowers (2000),1
3749,5222,Kissing Jessica Stein (2001),4
3750,5224,Promises (2001),2
3751,5225,And Your Mother Too (Y tu mamá también) (2001),21
3752,5226,All the Right Moves (1983),2
3753,5231,Road to Morocco (1942),1
3754,5237,Taps (1981),1
3755,5238,Return of the Secaucus 7 (1980),2
3756,5239,Rude Boy (1980),1
3757,5240,Running Scared (1980),1
3758,5241,Seems Like Old Times (1980),1
3759,5244,Shogun Assassin (1980),1
3760,5246,Smokey and the Bandit II (1980),4
3761,5247,Smokey and the Bandit (1977),9
3762,5248,Smokey and the Bandit III (1983),4
3763,5250,Stir Crazy (1980),3
3764,5254,Blade II (2002),34
3765,5255,Sorority Boys (2002),4
3766,5256,Stolen Summer (2002),2
3767,5258,George Washington (2000),2
3768,5264,Clockstoppers (2002),4
3769,5265,Death to Smoochy (2002),11
3770,5266,Panic Room (2002),37
3771,5267,"Rookie, The (2002)",12
3772,5268,No Such Thing (2001),1
3773,5269,"Piano Teacher, The (La pianiste) (2001)",1
3774,5272,Time Out (L'emploi du temps) (2001),1
3775,5275,Boxcar Bertha (1972),1
3776,5278,Fraternity Vacation (1985),1
3777,5279,Impromptu (1991),2
3778,5282,High Crimes (2002),2
3779,5283,National Lampoon's Van Wilder (2002),22
3780,5284,Crush (2001),1
3781,5285,Lucky Break (2001),1
3782,5288,"Atomic Cafe, The (1982)",2
3783,5291,Rashomon (Rashômon) (1950),18
3784,5292,Slap Shot (1977),7
3785,5293,Changing Lanes (2002),9
3786,5294,Frailty (2001),11
3787,5296,"Sweetest Thing, The (2002)",10
3788,5297,"Cat's Meow, The (2002)",2
3789,5298,Human Nature (2001),5
3790,5299,My Big Fat Greek Wedding (2002),60
3791,5300,3:10 to Yuma (1957),1
3792,5303,Joe Versus the Volcano (1990),7
3793,5304,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",2
3794,5307,Taking Care of Business (1990),1
3795,5308,Three Men and a Baby (1987),19
3796,5309,Three Men and a Little Lady (1990),8
3797,5311,"Watcher in the Woods, The (1980)",1
3798,5312,Murder by Numbers (2002),7
3799,5313,The Scorpion King (2002),22
3800,5316,Enigma (2001),7
3801,5319,Nine Queens (Nueve reinas) (2000),6
3802,5321,"Triumph of Love, The (2001)",1
3803,5322,World Traveler (2001),1
3804,5323,Jason X (2002),8
3805,5324,Life or Something Like It (2002),2
3806,5325,Dogtown and Z-Boyz (2001),7
3807,5328,Rain (2001),1
3808,5329,"Salton Sea, The (2002)",10
3809,5333,Bob le Flambeur (1955),3
3810,5334,Cadillac Man (1990),2
3811,5337,Delirious (1991),3
3812,5338,Full Moon in Blue Water (1988),1
3813,5339,Husbands and Wives (1992),6
3814,5341,Lenny (1974),2
3815,5345,Triumph of the Spirit (1989),1
3816,5346,Wild Orchid (1990),2
3817,5347,Deuces Wild (2002),2
3818,5348,Hollywood Ending (2002),1
3819,5349,Spider-Man (2002),122
3820,5353,Butterflies Are Free (1972),1
3821,5356,"Giant Spider Invasion, The (1975)",1
3822,5357,Iron Will (1994),2
3823,5358,Mountains of the Moon (1990),1
3824,5361,White Fang (1991),2
3825,5363,"New Guy, The (2002)",9
3826,5364,Unfaithful (2002),7
3827,5365,"Lady and the Duke, The (Anglaise et le duc, L') (2001)",1
3828,5372,Calamity Jane (1953),1
3829,5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)",1
3830,5375,"Harvey Girls, The (1946)",1
3831,5377,About a Boy (2002),44
3832,5378,Star Wars: Episode II - Attack of the Clones (2002),92
3833,5379,"Believer, The (2001)",6
3834,5380,"Importance of Being Earnest, The (2002)",10
3835,5382,Every Which Way But Loose (1978),3
3836,5384,I Want to Live! (1958),1
3837,5385,"Last Waltz, The (1978)",1
3838,5387,Enough (2002),3
3839,5388,Insomnia (2002),33
3840,5389,Spirit: Stallion of the Cimarron (2002),2
3841,5390,CQ (2001),1
3842,5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),3
3843,5397,Monkey Business (1952),2
3844,5398,Requiem for a Heavyweight (1962),2
3845,5400,"Sum of All Fears, The (2002)",17
3846,5401,Undercover Brother (2002),9
3847,5404,84 Charing Cross Road (1987),3
3848,5409,Rapid Fire (1992),2
3849,5410,Silent Running (1972),4
3850,5414,Bad Company (2002),4
3851,5415,Divine Secrets of the Ya-Ya Sisterhood (2002),4
3852,5416,Cherish (2002),1
3853,5417,"Fast Runner, The (Atanarjuat) (2001)",3
3854,5418,"Bourne Identity, The (2002)",112
3855,5419,Scooby-Doo (2002),17
3856,5420,Windtalkers (2002),8
3857,5421,"Dangerous Lives of Altar Boys, The (2002)",6
3858,5422,"Emperor's New Clothes, The (2001)",1
3859,5423,Gangster No. 1 (2000),3
3860,5424,Harvard Man (2001),1
3861,5425,Dark Blue World (Tmavomodrý svet) (2001),2
3862,5427,Caveman (1981),3
3863,5428,Cheech & Chong's The Corsican Brothers (1984),4
3864,5433,Silver Bullet (Stephen King's Silver Bullet) (1985),3
3865,5434,"Sorry, Wrong Number (1948)",5
3866,5435,Hombre (1967),1
3867,5437,"Manhattan Project, The (1986)",3
3868,5438,Men at Work (1990),4
3869,5440,She Wore a Yellow Ribbon (1949),1
3870,5442,V. I. Warshawski (1991),1
3871,5443,Juwanna Mann (2002),2
3872,5444,Lilo & Stitch (2002),29
3873,5445,Minority Report (2002),120
3874,5446,Rabbit-Proof Fence (2002),7
3875,5447,Sunshine State (2002),2
3876,5448,Hey Arnold! The Movie (2002),1
3877,5449,Mr. Deeds (2002),22
3878,5450,Lovely & Amazing (2001),5
3879,5451,Pumpkin (2002),5
3880,5452,Look Who's Talking Now (1993),6
3881,5454,Mo' Money (1992),2
3882,5455,"Object of Beauty, The (1991)",1
3883,5456,Wagons East (1994),1
3884,5458,Like Mike (2002),1
3885,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),61
3886,5460,"Powerpuff Girls, The (2002)",3
3887,5461,Me Without You (2001),1
3888,5462,"Crocodile Hunter: Collision Course, The (2002)",2
3889,5463,Reign of Fire (2002),18
3890,5464,Road to Perdition (2002),49
3891,5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001),1
3892,5466,My Wife is an Actress (Ma Femme est une Actrice) (2001),4
3893,5468,20 Million Miles to Earth (1957),1
3894,5470,The Importance of Being Earnest (1952),3
3895,5471,Perfect (1985),3
3896,5472,1776 (1972),2
3897,5475,Z (1969),3
3898,5476,Halloween: Resurrection (Halloween 8) (2002),3
3899,5477,Sex and Lucia (Lucía y el sexo) (2001),4
3900,5478,Eight Legged Freaks (2002),8
3901,5479,K-19: The Widowmaker (2002),6
3902,5480,Stuart Little 2 (2002),5
3903,5481,Austin Powers in Goldmember (2002),65
3904,5483,"Kid Stays in the Picture, The (2002)",3
3905,5485,Tadpole (2002),3
3906,5486,Who Is Cletis Tout? (2001),2
3907,5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),1
3908,5490,The Big Bus (1976),1
3909,5493,In Like Flint (1967),1
3910,5497,Our Man Flint (1965),3
3911,5498,Red Beard (Akahige) (1965),1
3912,5499,Robin and Marian (1976),2
3913,5500,Top Secret! (1984),10
3914,5501,"Master of Disguise, The (2002)",7
3915,5502,Signs (2002),63
3916,5503,"Last Kiss, The (Ultimo bacio, L') (2001)",1
3917,5504,Spy Kids 2: The Island of Lost Dreams (2002),7
3918,5505,"Good Girl, The (2002)",12
3919,5506,Blood Work (2002),3
3920,5507,xXx (2002),24
3921,5508,24 Hour Party People (2002),7
3922,5512,Secret Ballot (Raye makhfi) (2001),2
3923,5513,Martin Lawrence Live: Runteldat (2002),1
3924,5515,Songs From the Second Floor (Sånger från andra våningen) (2000),1
3925,5521,"Principal, The (1987)",2
3926,5522,Rollerball (1975),4
3927,5523,"Adventures of Pluto Nash, The (2002)",3
3928,5524,Blue Crush (2002),8
3929,5525,Mostly Martha (Bella Martha) (2001),1
3930,5527,Possession (2002),4
3931,5528,One Hour Photo (2002),19
3932,5529,Serving Sara (2002),2
3933,5530,Simone (S1m0ne) (2002),7
3934,5531,Undisputed (2002),2
3935,5532,Amy's O (a.k.a. Amy's Orgasm) (2001),1
3936,5537,Satin Rouge (2002),1
3937,5538,"Care Bears Movie, The (1985)",2
3938,5539,Care Bears Movie II: A New Generation (1986),2
3939,5540,Clash of the Titans (1981),9
3940,5541,Hot Shots! (1991),15
3941,5543,"Swarm, The (1978)",2
3942,5544,Time After Time (1979),4
3943,5548,Down and Out in Beverly Hills (1986),5
3944,5550,Love Me Tender (1956),1
3945,5553,Stakeout (1987),8
3946,5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),3
3947,5560,À nous la liberté (Freedom for Us) (1931),1
3948,5562,Snipes (2001),1
3949,5563,City by the Sea (2002),3
3950,5564,Swimfan (2002),2
3951,5568,Johnny Dangerously (1984),7
3952,5569,"Last House on the Left, The (1972)",2
3953,5570,Thesis (Tesis) (1996),5
3954,5572,Barbershop (2002),7
3955,5573,Stealing Harvard (2002),7
3956,5574,"Transporter, The (2002)",26
3957,5575,Alias Betty (Betty Fisher et autres histoires) (2001),1
3958,5577,Igby Goes Down (2002),12
3959,5580,Aspen Extreme (1993),1
3960,5581,Betsy's Wedding (1990),1
3961,5582,Captain Ron (1992),8
3962,5584,Ernest Goes to Jail (1990),1
3963,5585,Ernest Scared Stupid (1991),6
3964,5588,"Hills Have Eyes, The (1977)",2
3965,5589,Indian Summer (1993),3
3966,5590,"Mack, The (1973)",1
3967,5591,Monkey Trouble (1994),1
3968,5596,Spaced Invaders (1990),1
3969,5597,Suburban Commando (1991),2
3970,5601,"Yearling, The (1946)",1
3971,5602,"Ladykillers, The (1955)",1
3972,5603,"Lavender Hill Mob, The (1951)",2
3973,5604,"Man in the White Suit, The (1951)",1
3974,5607,"Son of the Bride (Hijo de la novia, El) (2001)",1
3975,5608,"Das Experiment (Experiment, The) (2001)",11
3976,5609,Ballistic: Ecks vs. Sever (2002),2
3977,5610,"Banger Sisters, The (2002)",3
3978,5611,"Four Feathers, The (2002)",2
3979,5612,Trapped (2002),1
3980,5613,8 Women (2002),3
3981,5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",1
3982,5615,Invincible (2001),1
3983,5617,Secretary (2002),25
3984,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),87
3985,5619,"Trials of Henry Kissinger, The (2002)",2
3986,5620,Sweet Home Alabama (2002),28
3987,5621,"Tuxedo, The (2002)",10
3988,5625,Moonlight Mile (2002),3
3989,5628,Wasabi (2001),5
3990,5629,Jonah: A VeggieTales Movie (2002),1
3991,5630,Red Dragon (2002),31
3992,5632,Bloody Sunday (2002),5
3993,5633,Heaven (2002),2
3994,5635,"Man from Elysian Fields, The (2001)",1
3995,5636,Welcome to Collinwood (2002),2
3996,5637,Flirting (1991),2
3997,5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964),1
3998,5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",1
3999,5643,Powaqqatsi (1988),3
4000,5644,"Pride of the Yankees, The (1942)",3
4001,5646,Valmont (1989),4
4002,5649,Horror of Dracula (Dracula) (1958),1
4003,5650,Strange Brew (1983),11
4004,5651,"Incredible Mr. Limpet, The (1964)",1
4005,5657,Flashback (1990),1
4006,5663,Below (2002),1
4007,5664,Brown Sugar (2002),1
4008,5665,Knockaround Guys (2002),5
4009,5666,"Rules of Attraction, The (2002)",5
4010,5667,Tuck Everlasting (2002),2
4011,5668,White Oleander (2002),4
4012,5669,Bowling for Columbine (2002),58
4013,5670,Comedian (2002),2
4014,5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),2
4015,5673,Punch-Drunk Love (2002),33
4016,5675,Swept Away (2002),1
4017,5678,Formula 51 (2001),3
4018,5679,"Ring, The (2002)",47
4019,5680,Auto Focus (2002),3
4020,5682,"Grey Zone, The (2001)",2
4021,5684,Naqoyqatsi (2002),1
4022,5685,Real Women Have Curves (2002),2
4023,5688,Tully (2000),2
4024,5689,Billy Bathgate (1991),1
4025,5690,Grave of the Fireflies (Hotaru no haka) (1988),16
4026,5693,Saturday Night Fever (1977),11
4027,5694,Staying Alive (1983),2
4028,5696,Urban Cowboy (1980),3
4029,5699,Tom Horn (1980),1
4030,5700,The Pumaman (1980),1
4031,5704,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),1
4032,5706,...All the Marbles (1981),1
4033,5707,Absence of Malice (1981),2
4034,5710,Banana Joe (1981),2
4035,5712,Blow Out (1981),4
4036,5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",1
4037,5721,"Chosen, The (1981)",0
4038,5723,Continental Divide (1981),1
4039,5733,"Eyewitness (Janitor, The) (1981)",1
4040,5735,Faces of Death (1978),2
4041,5736,Faces of Death 3 (1985),1
4042,5741,"Woman Next Door, The (Femme d'à côté, La) (1981)",1
4043,5742,First Monday in October (1981),1
4044,5745,"Four Seasons, The (1981)",1
4045,5746,Galaxy of Terror (Quest) (1981),1
4046,5747,Gallipoli (1981),7
4047,5749,Ghost Story (1981),1
4048,5752,Gregory's Girl (1981),1
4049,5755,Happy Birthday to Me (1981),2
4050,5764,Looker (1981),1
4051,5767,Teddy Bear (Mis) (1981),1
4052,5768,Modern Problems (1981),1
4053,5771,My Bloody Valentine (1981),1
4054,5772,My Dinner with André (1981),2
4055,5773,Neighbors (1981),1
4056,5779,Piranha II: The Spawning (1981),1
4057,5780,Polyester (1981),1
